ticker,issuer_name
RCF,Rashtriya Chemicals & Fertilizers Ltd. (EQRCF)
RCOM,Reliance Communications Ltd. (EQRCOM)
RECLTD,REC Ltd. (EQRECLTD)
REDINGTON,Redington (India) Ltd. (EQREDINGTON)
REFEX,Refex Industries Ltd. (EQREFEX)
REFEX_RE,Refex Industries Ltd. (EQREFEX-RE)
REGENCERAM,Regency Ceramics Ltd. (EQREGENCERAM)
REIAGROLTD,REI Agro Ltd. (EQREIAGROLTD)
REISIXTEN,REI Six Ten Retail Ltd (EQREISIXTEN)
RELAXO,Relaxo Footwears Ltd. (EQRELAXO)
RELBANK,Reliance Nippon Life Asset Management Ltd. (EQRELBANK)
RELCAPITAL,Reliance Capital Ltd. (EQRELCAPITAL)
RELGOLD,Reliance Nippon Life Asset Management Ltd. (EQRELGOLD)
RELIANCE,Reliance Industries Ltd. (EQRELIANCE)
RELIGARE,Religare Enterprises Ltd. (EQRELIGARE)
RELINFRA,Reliance Infrastructure Ltd (EQRELINFRA)
RELMEDIA,Reliance MediaWorks Ltd (EQRELMEDIA)
RELNIFTY,Reliance Nippon Life Asset Management Ltd. (EQRELNIFTY)
REMSONSIND,Remsons Industries Ltd. (EQREMSONSIND)
RENUKA,Shree Renuka Sugars Ltd. (EQRENUKA)
REPCOHOME,Repco Home Finance Ltd (EQREPCOHOME)
REPL,Rudrabhishek Enterprises Ltd. (EQREPL)
REPRO,Repro India Ltd. (EQREPRO)
RERDAVIIPADG,(RERDAVIIPADG)
RESPONIND,Responsive Industries Ltd (EQRESPONIND)
REVATHI,Revathi Equipment Ltd. (EQREVATHI)
REVL,Rane Engine Valves Ltd. (EQREVL)
RGL,Renaissance Global Ltd. (EQRGL)
RHFL,Reliance Home Finance Limited (EQRHFL)
RICOAUTO,Rico Auto Industries Ltd. (EQRICOAUTO)
RIIL,Reliance Industrial Infrastructure Ltd. (EQRIIL)
RIL_RE,Reliance Industries Ltd. (EQRIL-RE)
RITES,RITES Ltd. (EQRITES)
RKDL,Ravi Kumar Distilleries Limited (EQRKDL)
RKEC,RKEC Projects Ltd. (EQRKEC)
RKFORGE,Ramkrishna Forgings Ltd. (EQRKFORGE)
RMCL,Radha Madhav Corporation Ltd. (EQRMCL)
RML,Rane (Madras) Ltd (EQRML)
RMMIL,Resurgere Mines & Minerals India Ltd (EQRMMIL)
RNAVAL,Reliance Naval & Engineering Ltd. (EQRNAVAL)
RNRL,Reliance Natural Resources Ltd. (EQRNRL)
ROHITFERRO,Rohit Ferro-Tech Ltd. (EQROHITFERRO)
ROHLTD,Royal Orchid Hotels Ltd. (EQROHLTD)
ROLLT,Rollatainers Ltd (EQROLLT)
ROLTA,Rolta India Ltd. (EQROLTA)
ROML,Raj Oil Mills Ltd (EQROML)
ROSSARI,Rossari Biotech Ltd (EQROSSARI)
ROSSELLIND,Rossell India Ltd (EQROSSELLIND)
ROUTE,Route Mobile Ltd. (EQROUTE)
RPGCABLES,RPG Cables Ltd. (EQRPGCABLES)
RPGLIFE,RPG Life Sciences Ltd (EQRPGLIFE)
RPGTLTD,RPG Transmission Ltd. (EQRPGTLTD)
RPL,Reliance Petroleum Ltd. (EQRPL)
RPOWER,Reliance Power Ltd (EQRPOWER)
RPPINFRA,R.P.P. Infra Projects Limited (EQRPPINFRA)
RPSGVENT,RPSG Ventures Ltd. (EQRPSGVENT)
RRBIRET,Brookfield India Real Estate Trust (RRBIRET)
RREMBASSY,Embassy Office Parks REIT (RREMBASSY)
RRMINDSPACE,Mindspace Business Parks REIT (RRMINDSPACE)
RSSOFTWARE,R.S Software (India) Ltd. (EQRSSOFTWARE)
RSWM,RSWM Ltd. (EQRSWM)
RSYSTEMS,R Systems International Ltd. (EQRSYSTEMS)
RTNINFRA,RattanIndia Infrastructure Ltd. (EQRTNINFRA)
RTNPOWER,RattanIndia Power Ltd. (EQRTNPOWER)
RUBYMILLS,Ruby Mills Ltd. (EQRUBYMILLS)
RUCHI,Ruchi Soya Industries Ltd. (EQRUCHI)
RUCHINFRA,Ruchi Infrastructure Ltd. (EQRUCHINFRA)
RUCHIRA,Ruchira Papers Ltd. (EQRUCHIRA)
RUPA,Rupa & Company Ltd (EQRUPA)
RUSHIL,Rushil Decor Ltd (EQRUSHIL)
RUSHIL_RE,Rushil Decor Ltd (EQRUSHIL-RE)
RVHL,Ravinder Heights Ltd. (EQRVHL)
RVNL,Rail Vikas Nigam Ltd. (EQRVNL)
SABERORGAN,Sabero Organics Gujarat Ltd. (EQSABERORGAN)
SABEVENTS,SAB Events & Governance Now Media Ltd (EQSABEVENTS)
SABTN,Sri Adhikari Brothers Television Network Ltd. (EQSABTN)
SADBHAV,Sadbhav Engineering Ltd. (EQSADBHAV)
SADBHIN,Sadbhav Infrastructure Project Limited (EQSADBHIN)
SAFARI,Safari Industries (India) Ltd. (EQSAFARI)
SAGARDEEP,Sagardeep Alloys Ltd (EQSAGARDEEP)
SAGCEM,Sagar Cements Ltd. (EQSAGCEM)
SAIL,Steel Authority of India Ltd. (EQSAIL)
SAKAR,Sakar Healthcare Ltd. (EQSAKAR)
SAKHTISUG,Sakthi Sugars Ltd. (EQSAKHTISUG)
SAKSOFT,Saksoft Ltd. (EQSAKSOFT)
SAKTHIFIN,Sakthi Finance Ltd. (EQSAKTHIFIN)
SAKUMA,Sakuma Exports Ltd. (EQSAKUMA)
SALASAR,Salasar Techno Engineering Ltd. (EQSALASAR)
SALONA,Salona Cotspin Ltd. (EQSALONA)
SALONA_1,SALONA COTSPIN LTD. (EQSALONA)
SALORAINTL,Salora International Ltd. (EQSALORAINTL)
SALSTEEL,SAL Steel Ltd (EQSALSTEEL)
SALZERELEC,Salzer Electronics Ltd. (EQSALZERELEC)
SAMBANDAM,Sambandam Spinning Mills Ltd. (EQSAMBANDAM)
SAMBHAAV,Sambhaav Media Ltd. (EQSAMBHAAV)
SAMINDUS,Sam Industries Ltd. (EQSAMINDUS)
SAMRUDDHI,Samrudhhi Cement Ltd (EQSAMRUDDHI)
SAMTEL,Samtel Color Ltd. (EQSAMTEL)
SANCO,Sanco Industries Ltd (EQSANCO)
SANDESH,Sandesh Ltd. (EQSANDESH)
SANDHAR,Sandhar Technologies Ltd (EQSANDHAR)
SANGAMIND,Sangam (India) Ltd. (EQSANGAMIND)
SANGHIIND,Sanghi Industries Ltd. (EQSANGHIIND)
SANGHIPOLY,Sanghi Polysters Ltd. (EQSANGHIPOLY)
SANGHVIFOR,Sanghvi Forging and Engineering Ltd (EQSANGHVIFOR)
SANGHVIMOV,Sanghvi Movers Ltd. (EQSANGHVIMOV)
SANGINITA,Sanginita Chemicals Ltd (EQSANGINITA)
SANOFI,Sanofi India Ltd (EQSANOFI)
SANWARIA,Sanwaria Consumer Ltd. (EQSANWARIA)
SAPL,South Asian Petrochem Ltd (EQSAPL)
SARDAEN,Sarda Energy & Minerals Ltd. (EQSARDAEN)
SAREGAMA,Saregama India Ltd. (EQSAREGAMA)
SARLAPOLY,Sarla Performance Fibers Ltd. (EQSARLAPOLY)
SARTHAKIND,Sarthak Industries Ltd. (EQSARTHAKIND)
SASKEN,Sasken Technologies Ltd. (EQSASKEN)
SASTASUNDR,Sastasundar Ventures Ltd. (EQSASTASUNDR)
SATHAISPAT,Sathavahana Ispat Ltd. (EQSATHAISPAT)
SATIA,Satia Industries Ltd. (EQSATIA)
SATIN,Satin Creditcare Network Ltd (EQSATIN)
SATIN_RE,Satin Creditcare Network Ltd (EQSATIN-RE)
SATYAMCOMP,Satyam Computer Services Ltd. (EQSATYAMCOMP)
SAVERA,Savera Industries Ltd. (EQSAVERA)
SAYAJIHOTL,Sayaji Hotels Ltd. (EQSAYAJIHOTL)
SBBJ,State Bank of Bikaner & Jaipur Ltd. (EQSBBJ)
SBICARD,SBI Cards & Payment Services Limited (EQSBICARD)
SBIETFIT,SBI Funds Management Private Limited (EQSBIETFIT)
SBIETFPB,SBI Funds Management Private Limited (EQSBIETFPB)
SBIETFQLTY,SBI Funds Management Private Limited (EQSBIETFQLTY)
SBIETFQLTY_1,SBI ETF Quality (EQSBIETFQLTY)
SBILIFE,SBI Life Insurance Co. Ltd. (EQSBILIFE)
SBIN,State Bank of India (EQSBIN)
SBT,State Bank of Travancore (EQSBT)
SB_TINTL,S.B.& T. International Ltd. (EQSB&TINTL)
SCAPDVR,Stampede Capital Ltd (EQSCAPDVR)
SCHAEFFLER,Schaeffler India Ltd. (EQSCHAEFFLER)
SCHAND,S Chand & Co. Ltd (EQSCHAND)
SCHNEIDER,Schneider Electric Infrastructure Ltd (EQSCHNEIDER)
SCI,Shipping Corporation of India Ltd. (EQSCI)
SDBL,Som Distilleries & Breweries Ltd. (EQSDBL)
SEAMECLTD,Seamec Ltd. (EQSEAMECLTD)
SECURKLOUD,SecureKloud Technologies Ltd. (EQSECURKLOUD)
SELAN,Selan Exploration Technology Ltd. (EQSELAN)
SELMCL,SEL Manufacturing Co. Ltd. (EQSELMCL)
SEPOWER,S.E. Power Ltd (EQSEPOWER)
SEQUENT,Sequent Scientific Ltd (EQSEQUENT)
SERVALL,Servalakshmi Paper Ltd (EQSERVALL)
SESHAPAPER,Seshasayee Paper & Boards Ltd. (EQSESHAPAPER)
SETCO,Setco Automotive Ltd. (EQSETCO)
SETF10GILT,SBI Funds Management Private Limited (EQSETF10GILT)
SETFGOLD,SBI Funds Management Private Limited (EQSETFGOLD)
SETFNIF50,SBI Funds Management Private Limited (EQSETFNIF50)
SETFNIFBK,SBI Funds Management Private Limited (EQSETFNIFBK)
SETFNN50,SBI Funds Management Private Limited (EQSETFNN50)
SETUINFRA,Setubandhan Infrastructure Ltd. (EQSETUINFRA)
SEYAIND,Seya Industries Ltd (EQSEYAIND)
SEZAL,Sejal Glass Ltd (EQSEZAL)
SFCL,Star Ferro & Cement Ltd. (EQSFCL)
SFL,Sheela Foam Ltd (EQSFL)
SG503KL24,Kerala (SG503KL24)
SG66AS30A,Assam (SG66AS30A)
SG679PN35,Punjab (SG679PN35)
SG68TS50,Telangana (SG68TS50)
SG698MH28, (SG698MH28)
SGFL,Shree Ganesh Forgings Ltd. (EQSGFL)
SGJHL,Shree Ganesh Jewellery House (I) Ltd. (EQSGJHL)
SGL,STL Global Limited (EQSGL)
SHAHALLOYS,Shah Alloys Ltd. (EQSHAHALLOYS)
SHAKTIPUMP,Shakti Pumps (India) Ltd. (EQSHAKTIPUMP)
SHALBY,Shalby Ltd. (EQSHALBY)
SHALPAINTS,Shalimar Paints Ltd. (EQSHALPAINTS)
SHANKARA,Shankara Building Products Ltd (EQSHANKARA)
SHANTIGEAR,Shanthi Gears Ltd. (EQSHANTIGEAR)
SHARDACROP,Sharda Cropchem Ltd. (EQSHARDACROP)
SHARDAMOTR,Sharda Motor Industries Ltd (EQSHARDAMOTR)
SHAREINDIA,Share India Securities Ltd. (EQSHAREINDIA)
SHARIABEES,Nippon Life India Asset Management Ltd. (EQSHARIABEES)
SHARONBIO,Sharon Bio-Medicine Ltd. (EQSHARONBIO)
SHASUNPHAR,Shasun Pharmaceuticals Ltd (EQSHASUNPHAR)
SHEMAROO,Shemaroo Entertainment Ltd. (EQSHEMAROO)
SHIL,Somany Home Innovation Ltd. (EQSHIL)
SHILPAMED,Shilpa Medicare Ltd. (EQSHILPAMED)
SHILPI,Shilpi Cable Technologies Ltd (EQSHILPI)
SHIRPUR_G,Shirpur Gold Refinery Ltd. (EQSHIRPUR-G)
SHIVAMAUTO,Shivam Autotech Ltd (EQSHIVAMAUTO)
SHIVAMILLS,Shiva Mills Ltd. (EQSHIVAMILLS)
SHIVATEX,Shiva Texyarn Ltd. (EQSHIVATEX)
SHK,S H Kelkar & Co. Ltd. (EQSHK)
SHLAKSHMI,Shri Lakshmi Cotsyn Ltd (EQSHLAKSHMI)
SHOPER_RE,Shoppers Stop Ltd (EQSHOPER-RE)
SHOPERSTOP,Shoppers Stop Ltd (EQSHOPERSTOP)
SHPRE,Shree Precoated Steels Ltd (EQSHPRE)
SHRADHA,Shradha Infraprojects Ltd. (EQSHRADHA)
SHREDIGCEM,Shree Digvijay Cement Co. Ltd. (EQSHREDIGCEM)
SHREEASHTA,Shree Ashtavinayak Cine Vision Ltd. (EQSHREEASHTA)
SHREECEM,Shree Cement Ltd. (EQSHREECEM)
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Ltd (EQSHREEPUSHK)
SHREERAMA,Shree Rama Multi-Tech Ltd. (EQSHREERAMA)
SHRENIK,Shrenik Ltd (EQSHRENIK)
SHRENUJ,Shrenuj & Co. Ltd. (EQSHRENUJ)
SHREYANIND,Shreyans Industries Ltd. (EQSHREYANIND)
SHREYAS,Shreyas Shipping & Logistics Ltd. (EQSHREYAS)
SHRIASTER,Shri Aster Silicates Ltd (EQSHRIASTER)
SHRIPISTON,Shriram Pistons & Rings Ltd (EQSHRIPISTON)
SHRIRAMCIT,Shriram City Union Finance Ltd. (EQSHRIRAMCIT)
SHRIRAMEPC,SEPC Ltd. (EQSHRIRAMEPC)
SHYAMCENT,Shyam Century Ferrous Ltd. (EQSHYAMCENT)
SHYAMTEL,Shyam Telecom Ltd. (EQSHYAMTEL)
SICAGEN,Sicagen India Ltd (EQSICAGEN)
SICAL,Sical Logistics Ltd (EQSICAL)
SIEMENS,Siemens Ltd. (EQSIEMENS)
SIGIND,Signet Industries Ltd. (EQSIGIND)
SIGROUPIND,SI Group - India Ltd. (EQSIGROUPIND)
SIL,Standard Industries Ltd. (EQSIL)
SILGO,Silgo Retail Ltd. (EQSILGO)
SILINV,SIL Investments Ltd. (EQSILINV)
SILLYMONKS,Silly Monks Entertainment Ltd. (EQSILLYMONKS)
SIMBHALS,Simbhaoli Sugars Ltd. (EQSIMBHALS)
SIMBHSUGAR,Simbhaoli Sugars Ltd (EQSIMBHSUGAR)
SIMPLEX,Simplex Projects Ltd. (EQSIMPLEX)
SIMPLEXCAS,Simplex Castings Ltd. (EQSIMPLEXCAS)
SIMPLEXINF,Simplex Infrastructure Ltd (EQSIMPLEXINF)
SINTERCOM,Sintercom India Ltd. (EQSINTERCOM)
SINTEX,Sintex Industries Ltd. (EQSINTEX)
SIRCA,Sirca Paints India Ltd. (EQSIRCA)
SIRPAPER,Sirpur Paper Mills Ltd. (EQSIRPAPER)
SIS,SIS Ltd. (EQSIS)
SITASHREE,Sita Shree Food Products Ltd (EQSITASHREE)
SITINET,Siti Networks Ltd. (EQSITINET)
SITINET_1,SITI NETWORKS LIMITED (EQSITINET)
SIYSIL,Siyaram Silk Mills Ltd. (EQSIYSIL)
SJVN,SJVN Ltd. (EQSJVN)
SKFINDIA,SKF India Ltd. (EQSKFINDIA)
SKIL,SKIL Infrastructure Ltd. (EQSKIL)
SKIPPER,Skipper Ltd (EQSKIPPER)
SKMEGGPROD,SKM Egg Products Export (India) Ltd. (EQSKMEGGPROD)
SKUMARSYNF,S. Kumars Nationwide Ltd. (EQSKUMARSYNF)
SMAAATECH,AAA Technologies Ltd. (SMAAATECH)
SMABINFRA,A B Infrabuild Ltd. (SMABINFRA)
SMACCORD,Accord Synergy Ltd (SMACCORD)
SMACEINTEG,Ace Integrated Solutions Ltd. (SMACEINTEG)
SMAHIMSA,Ahimsa Industries Ltd. (SMAHIMSA)
SMAIROLAM,Airo Lam Ltd. (SMAIROLAM)
SMAISL,ANI Integrated Services Ltd. (SMAISL)
SMAJOONI,Ajooni Biotech Ltd. (SMAJOONI)
SMAMBANIORG,Ambani Organics Ltd. (SMAMBANIORG)
SMAMJUMBO,A & M Jumbo Bags Ltd. (SMAMJUMBO)
SMARTEDZ,Artedz Fabs Ltd. (SMARTEDZ)
SMARTLINK,Smartlink Holdings Ltd. (EQSMARTLINK)
SMARTNIRMAN,Art Nirman Ltd. (SMARTNIRMAN)
SMASCOM,Ascom Leasing & Investments Ltd. (SMASCOM)
SMASLIND,ASL Industries Ltd. (SMASLIND)
SMATALREAL,Atal Realtech Ltd. (SMATALREAL)
SMAURDIS,Aurangabad Distillery Ltd. (SMAURDIS)
SMAVG,AVG Logistics Ltd. (SMAVG)
SMAVROIND,Avro India Ltd. (SMAVROIND)
SMAVSL,AVSL Industries Ltd. (SMAVSL)
SMBABAFOOD,Baba Agro Food Ltd. (SMBABAFOOD)
SMBANSAL,Bansal Multiflex Ltd. (SMBANSAL)
SMBBTCL,B&B Triplewall Containers Ltd. (SMBBTCL)
SMBCONCEPTS,Brand Concepts Ltd. (SMBCONCEPTS)
SMBETA,Beta Drugs Ltd. (SMBETA)
SMBOHRA,Bohra Industries Ltd (SMBOHRA)
SMBRIGHT,Bright Solar Ltd. (SMBRIGHT)
SMBTML,Bodhi Tree Multimedia Ltd. (SMBTML)
SMCADSYS,Cadsys (India) Ltd. (SMCADSYS)
SMCGLOBAL,SMC Global Securities Ltd (EQSMCGLOBAL)
SMCKPLEISURE,CKP Leisure Ltd. (SMCKPLEISURE)
SMCKPPRODUCT,CKP Products Ltd (SMCKPPRODUCT)
SMCMMIPL,CMM Infraprojects Ltd (SMCMMIPL)
SMCONTI,Continental Seeds & Chemicals Ltd. (SMCONTI)
SMCROWN,Crown Lifters Ltd. (SMCROWN)
SMDCI,DC Infotech & Communication Ltd. (SMDCI)
SMDEVIT,Dev Information Technology Ltd (SMDEVIT)
SMDRL,Dhanuka Realty Ltd (SMDRL)
SMDRSDILIP,DRS Dilip Roadlines Ltd. (SMDRSDILIP)
SMDSML,Debock Sales & Marketing Ltd. (SMDSML)
SME2E,E2E Networks Ltd. (SME2E)
SMEIFFL,Euro India Fresh Foods Ltd (SMEIFFL)
SMEMKAYTOOLS,Emkay Taps & Cutting Tools Ltd. (SMEMKAYTOOLS)
SMFELIX,Felix Industries Ltd. (SMFELIX)
SMFIVECORE,Five Core Electronics Ltd. (SMFIVECORE)
SMFOCUS,Focus Lighting & Fixtures Ltd. (SMFOCUS)
SMFOURTHDIM,Fourth Dimension Solutions Ltd. (SMFOURTHDIM)
SMGANGAFORGE,Ganga Forging Ltd. (SMGANGAFORGE)
SMGICL,Globe International Carriers Ltd. (SMGICL)
SMGIRIRAJ,Giriraj Civil Developers Ltd. (SMGIRIRAJ)
SMGOLDSTAR,Goldstar Power Ltd. (SMGOLDSTAR)
SMGRETEX,Gretex Industries Ltd (SMGRETEX)
SMHECPROJECT,HEC Infra Projects Ltd (SMHECPROJECT)
SMHECPROJECT_1,HEC INFRA PROJECTS LTD. (SMHECPROJECT)
SMHINDCON,Hindcon Chemicals Ltd. (SMHINDCON)
SMHPIL,Hindprakash Industries Ltd. (SMHPIL)
SMHUSYSLTD,Husys Consulting Ltd. (SMHUSYSLTD)
SMICEMAKE,Ice Make Refrigeration Ltd. (SMICEMAKE)
SMINNOVANA,Innovana Thinklabs Ltd. (SMINNOVANA)
SMINNOVATIVE,Innovative Tyres & Tubes Ltd. (SMINNOVATIVE)
SMJAKHARIA,Jakharia Fabric Ltd. (SMJAKHARIA)
SMJALAN,Jalan Transolutions (India) Ltd (SMJALAN)
SMJETFREIGHT,Jet Freight Logistics Ltd. (SMJETFREIGHT)
SMJETKNIT,Jet Knitwears Ltd (SMJETKNIT)
SMKHFM,KHFM Hospitality & Facility Management Services Ltd. (SMKHFM)
SMKKVAPOW,KKV Agro Powers Ltd. (SMKKVAPOW)
SMKKVAPOW_1,KKV AGRO POWERS LTD. (SMKKVAPOW)
SMKRITIKA,Kritika Wires Ltd. (SMKRITIKA)
SMKSHITIJPOL,Kshitij Polyline Ltd. (SMKSHITIJPOL)
SMKSOLVES,Ksolves India Ltd. (SMKSOLVES)
SMLAGNAM,Lagnam Spintex Ltd. (SMLAGNAM)
SMLATTEYS,Latteys Industries Ltd. (SMLATTEYS)
SMLAXMICOT,Laxmi Cotspin Ltd (SMLAXMICOT)
SMLEXUS,Lexus Granito (India) Ltd. (SMLEXUS)
SMLGHL,Laxmi Goldorna House Ltd. (SMLGHL)
SMLISUZU,SML Isuzu Ltd (EQSMLISUZU)
SMMAHICKRA,Mahickra Chemicals Ltd. (SMMAHICKRA)
SMMANAV,Manav Infra Projects Ltd. (SMMANAV)
SMMARSHALL,Marshall Machines Ltd. (SMMARSHALL)
SMMDL,Marvel Decor Ltd. (SMMDL)
SMMHHL,Mohini Health & Hygiene Ltd. (SMMHHL)
SMMILTON,Milton Industries Ltd. (SMMILTON)
SMMINDPOOL,Mindpool Technologies Ltd. (SMMINDPOOL)
SMMITCON,MITCON Consultancy & Engineering Services Ltd (SMMITCON)
SMMKPL,M K Proteins Ltd (SMMKPL)
SMMOKSH,Moksh Ornaments Ltd. (SMMOKSH)
SMMOMAI,Momai Apparels Ltd (SMMOMAI)
SMMPTODAY,Madhya Pradesh Today Media Ltd. (SMMPTODAY)
SMNANDANI,Nandani Creation Ltd (SMNANDANI)
SMNARMADA,Narmada Agrobase Ltd. (SMNARMADA)
SMNITIRAJ,Nitiraj Engineers Ltd (SMNITIRAJ)
SMOMFURN,Omfurn India Ltd. (SMOMFURN)
SMOPAL,Opal Luxury Time Products Ltd (SMOPAL)
SMOSIAHYPER,Osia Hyper Retail Ltd. (SMOSIAHYPER)
SMOSWALSEEDS,ShreeOswal Seeds & Chemicals Ltd. (SMOSWALSEEDS)
SMPANSARI,Pansari Developers Ltd (SMPANSARI)
SMPAR,Par Drugs & Chemicals Ltd. (SMPAR)
SMPARIN,Parin Furniture Ltd. (SMPARIN)
SMPARTYCRUS,Party Cruisers Ltd. (SMPARTYCRUS)
SMPASHUPATI,Pashupati Cotspin Ltd. (SMPASHUPATI)
SMPAVNAIND,Pavna Industries Ltd. (SMPAVNAIND)
SMPENTAGOLD,Penta Gold Ltd. (SMPENTAGOLD)
SMPERFECT,Perfect Infraengineers Ltd. (SMPERFECT)
SMPIGL,Power & Instrumentation (Gujarat) Ltd. (SMPIGL)
SMPL,Splendid Metal Products Ltd. (EQSMPL)
SMPOWERFUL,Powerful Technologies Ltd. (SMPOWERFUL)
SMPRITI,Priti International Ltd. (SMPRITI)
SMPROLIFE,Prolife Industries Ltd. (SMPROLIFE)
SMPULZ,Pulz Electronics Ltd. (SMPULZ)
SMPUSHPREALM,Pushpanjali Realms & Infratech Ltd. (SMPUSHPREALM)
SMRELIABLE,Reliable Data Services Ltd. (SMRELIABLE)
SMRMDRIP,R M Drip & Sprinklers Systems Ltd. (SMRMDRIP)
SMRPPL,Rajshree Polypack Ltd. (SMRPPL)
SMSARVESHWAR,Sarveshwar Foods Ltd. (SMSARVESHWAR)
SMSECL,Salasar Exteriors & Contour Ltd. (SMSECL)
SMSECURCRED,SecUR Credentials Ltd (SMSECURCRED)
SMSERVOTECH,Servotech Power Systems Ltd (SMSERVOTECH)
SMSHAIVAL,Shaival Reality Ltd. (SMSHAIVAL)
SMSHAIVAL_1,SHAIVAL REALITY LIMITED (SMSHAIVAL)
SMSHANTI,Shanti Overseas (India) Ltd. (SMSHANTI)
SMSHIVAUM,Shiv Aum Steels Ltd. (SMSHIVAUM)
SMSHUBHLAXMI,Shubhlaxmi Jewel Art Ltd. (SMSHUBHLAXMI)
SMSIGMA,Sigma Solve Ltd. (SMSIGMA)
SMSIIL,Supreme (India) Impex Ltd. (SMSIIL)
SMSIKKO,Sikko Industries Ltd (SMSIKKO)
SMSILVERTUC,Silver Touch Technologies Ltd. (SMSILVERTUC)
SMSKSTEXTILE,S K S Textiles Ltd. (SMSKSTEXTILE)
SMSLIFE,SMS Lifesciences India Ltd. (EQSMSLIFE)
SMSMVD,SMVD Poly Pack Ltd. (SMSMVD)
SMSOFTTECH,Softtech Engineers Ltd. (SMSOFTTECH)
SMSOLEX,Solex Energy Ltd. (SMSOLEX)
SMSONAHISONA,Sona Hi Sona Jewellers (Gujarat) Ltd. (SMSONAHISONA)
SMSONAMCLOCK,Sonam Clock Ltd. (SMSONAMCLOCK)
SMSONISOYA,Soni Soya Products Ltd. (SMSONISOYA)
SMSPECTRUM,Spectrum Electrical Industries Ltd. (SMSPECTRUM)
SMSPHARMA,SMS Pharmaceuticals Ltd. (EQSMSPHARMA)
SMSRIRAM,Shri Ram Switchgeras Ltd (SMSRIRAM)
SMSSINFRA,S.S. Infrastructure Development Consultants Ltd. (SMSSINFRA)
SMSURANI,Surani Steel Tubes Ltd. (SMSURANI)
SMSVLL,Shree Vasu Logistics Ltd. (SMSVLL)
SMTARACHAND,Tara Chand Logistic Solutions Ltd. (SMTARACHAND)
SMTEMBO,Tembo Global Industries Ltd. (SMTEMBO)
SMTHEJO,Thejo Engineering Ltd (SMTHEJO)
SMTIRUPATI,Shree Tirupati Balajee FIBC Ltd. (SMTIRUPATI)
SMTRANSWIND,Transwind Infrastructures Ltd. (SMTRANSWIND)
SMUCL,Ushanti Colour Chem Ltd. (SMUCL)
SMUNIINFO,Uniinfo Telecom Services Ltd. (SMUNIINFO)
SMUNITEDPOLY,United Polyfab Gujarat Ltd (SMUNITEDPOLY)
SMURAVI,Uravi T & Wedge Lamps Ltd. (SMURAVI)
SMUWCSL,Ultra Wiring Connectivity Systems Ltd. (SMUWCSL)
SMVASA,Vasa Retail & Overseas Ltd. (SMVASA)
SMVCL,Vaxtex Cotfab Ltd. (SMVCL)
SMVERA,Vera Synthetic Ltd. (SMVERA)
SMVINNY,Vinny Overseas Ltd. (SMVINNY)
SMVSCL,Vadivarhe Speciality Chemicals Ltd (SMVSCL)
SMVSCL_1,VADIVARHE SPCLTY CHEM LTD (SMVSCL)
SMWEWIN,We Win Ltd. (SMWEWIN)
SMWFL,Wonder Fibromats Ltd. (SMWFL)
SMZODIAC,Zodiac Energy Ltd. (SMZODIAC)
SMZSCHEM,SMZS Chemicals Ltd. (EQSMZSCHEM)
SNOWMAN,Snowman Logistics Ltd. (EQSNOWMAN)
SOBHA,Sobha Ltd. (EQSOBHA)
SOFTTECHGR,STG Lifecare Ltd (EQSOFTTECHGR)
SOLARA,Solara Active Pharma Sciences Ltd. (EQSOLARA)
SOLARINDS,Solar Industries India Ltd (EQSOLARINDS)
SOLEMS,Solectron EMS India Ltd. (EQSOLEMS)
SOMANYCERA,Somany Ceramics Ltd. (EQSOMANYCERA)
SOMATEX,Soma Textiles & Industries Ltd. (EQSOMATEX)
SOMICONVEY,Somi Conveyor Beltings Ltd (EQSOMICONVEY)
SONATSOFTW,Sonata Software Ltd. (EQSONATSOFTW)
SORILINFRA,SORIL Infra Resources Ltd. (EQSORILINFRA)
SOTL,Savita Oil Technologies Ltd (EQSOTL)
SOUISPAT,Southern Ispat & Energy Ltd (EQSOUISPAT)
SOUTHBANK,South Indian Bank Ltd. (EQSOUTHBANK)
SOUTHWEST,South West Pinnacle Exploration Ltd. (EQSOUTHWEST)
SPAL,S.P. Apparels Ltd (EQSPAL)
SPANCO,Spanco Ltd (EQSPANCO)
SPANDANA,Spandana Sphoorty Financial Limited (EQSPANDANA)
SPARC,Sun Pharma Advanced Research Co. Ltd (EQSPARC)
SPCENET,Spacenet Enterprises India Ltd. (EQSPCENET)
SPECIALITY,Speciality Restaurants Ltd (EQSPECIALITY)
SPECTACLE,Spectacle Ventures Ltd (EQSPECTACLE)
SPENCER_RE,Spencers Retail Ltd. (EQSPENCER-RE)
SPENCERS,Spencers Retail Ltd. (EQSPENCERS)
SPENTEX,CLC Industries Ltd. (EQSPENTEX)
SPHEREGSL,SPHERE GLOBAL SERVICE LTD (EQSPHEREGSL)
SPIC,Southern Petrochemicals Industries Corporation Ltd (EQSPIC)
SPICEJET,Spicejet Ltd (EQSPICEJET)
SPICETELE,Spice Communications Ltd. (EQSPICETELE)
SPLIL,SPL Industries Ltd (EQSPLIL)
SPLLTD,Somany Ceramics Ltd. (EQSPLLTD)
SPMLINFRA,SPML Infra Ltd. (EQSPMLINFRA)
SPTL,Sintex Plastics Technology Ltd. (EQSPTL)
SPYL,Shekhawati Poly-Yarn Limited (EQSPYL)
